dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
113,yolov8_nano$dispatch_113_V256D128_rvv_curated_batchnorm2d_silu_s8,,,2.277519,ms,2277519.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=256;H=5;W=5,2277519
115,yolov8_nano$dispatch_115_V256D128_rvv_curated_conv2d_s8,,,3.040718,ms,3040718.000000,0,,firesim,conv2d_s8,N=1;IC=128;IH=5;IW=5;OC=128;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,3040718
116,yolov8_nano$dispatch_116_V256D128_rvv_curated_batchnorm2d_silu_s8,,,0.362733,ms,362733.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=128;H=5;W=5,362733
117,yolov8_nano$dispatch_117_V256D128_rvv_curated_conv2d_s8,,,3.039529,ms,3039529.000000,0,,firesim,conv2d_s8,N=1;IC=128;IH=5;IW=5;OC=128;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,3039529
118,yolov8_nano$dispatch_118_V256D128_rvv_curated_batchnorm2d_silu_s8,,,1.158624,ms,1158624.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=128;H=5;W=5,1158624
119,yolov8_nano$dispatch_119_V256D128_rvv_curated_cat3_c1_s8,,,0.714475,ms,714475.000000,0,,firesim,cat3_c1_s8,N=1;H=5;W=5;C_inputs=128|128|128;C_total=384,714475
120,yolov8_nano$dispatch_120_V256D128_rvv_curated_conv2d_s8,,,3.759431,ms,3759431.000000,0,,firesim,conv2d_s8,N=1;IC=384;IH=5;IW=5;OC=256;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,3759431
121,yolov8_nano$dispatch_121_V256D128_rvv_curated_batchnorm2d_silu_s8,,,2.260608,ms,2260608.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=256;H=5;W=5,2260608
122,yolov8_nano$dispatch_122_V256D128_rvv_curated_conv2d_s8,,,13.202926,ms,13202926.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=20;IW=20;OC=64;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,13202926
123,yolov8_nano$dispatch_123_V256D128_rvv_curated_batchnorm2d_silu_s8,,,9.023627,ms,9023627.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=20;W=20,9023627
124,yolov8_nano$dispatch_124_V256D128_rvv_curated_conv2d_s8,,,13.184258,ms,13184258.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=20;IW=20;OC=64;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,13184258
125,yolov8_nano$dispatch_125_V256D128_rvv_curated_batchnorm2d_silu_s8,,,9.236196,ms,9236196.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=20;W=20,9236196
126,yolov8_nano$dispatch_126_V256D128_rvv_curated_conv2d_s8,,,3.269573,ms,3269573.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=20;IW=20;OC=64;OH=20;OW=20;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,3269573
127,yolov8_nano$dispatch_127_V256D128_rvv_curated_conv2d_s8,,,19.595532,ms,19595532.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=20;IW=20;OC=80;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,19595532
128,yolov8_nano$dispatch_128_V256D128_rvv_curated_batchnorm2d_silu_s8,,,11.197252,ms,11197252.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=80;H=20;W=20,11197252
